source_id,page_url,pdf_url,link_text,discovered_at_utc,filename_guess,index_snapshot_path,index_snapshot_sha256
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/10/20221003-Flash-Report-September-2022-Summary.pdf,,2026-01-19T18:12:37+00:00,20221003-Flash-Report-September-2022-Summary.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/10/20221003-naamsa-Media-Release-September-2022-sales.pdf,,2026-01-19T18:12:37+00:00,20221003-naamsa-Media-Release-September-2022-sales.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/11/20221101-Flash-Report-October-2022-Summary.pdf,,2026-01-19T18:12:37+00:00,20221101-Flash-Report-October-2022-Summary.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/11/20221101-naamsa-Media-Release-October-2022-sales.pdf,,2026-01-19T18:12:37+00:00,20221101-naamsa-Media-Release-October-2022-sales.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/12/20221201-Flash-Report-Summary-November-2022.pdf,,2026-01-19T18:12:37+00:00,20221201-Flash-Report-Summary-November-2022.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/12/20221201-naamsa-Media-Release-November-2022-sales.pdf,,2026-01-19T18:12:37+00:00,20221201-naamsa-Media-Release-November-2022-sales.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2023/01/20230109-Flash-Report-Summary-December-2022.pdf,,2026-01-19T18:12:37+00:00,20230109-Flash-Report-Summary-December-2022.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2023/01/20230109-naamsa-Media-Release-December-2022-sales.pdf,,2026-01-19T18:12:37+00:00,20230109-naamsa-Media-Release-December-2022-sales.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2024/05/20230201-Flash-Report-Summary-January-2023.pdf,,2026-01-19T18:12:37+00:00,20230201-Flash-Report-Summary-January-2023.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2024/05/20230201-naamsa-Media-Release-January-2023-sales.pdf,,2026-01-19T18:12:37+00:00,20230201-naamsa-Media-Release-January-2023-sales.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2024/05/20230301-naamsa-Media-Release-February-2023-Sales.pdf,,2026-01-19T18:12:37+00:00,20230301-naamsa-Media-Release-February-2023-Sales.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2024/05/20230403-Flash-Report-Summary-March-2023-1.pdf,,2026-01-19T18:12:37+00:00,20230403-Flash-Report-Summary-March-2023-1.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2024/05/20230403-naamsa-New-Vehicle-Sales-Press-release-FOR-March-2023-1.pdf,,2026-01-19T18:12:37+00:00,20230403-naamsa-New-Vehicle-Sales-Press-release-FOR-March-2023-1.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2024/05/20230502-naamsa-New-Vehicle-Sales-Press-release-FOR-April-2023.pdf,,2026-01-19T18:12:37+00:00,20230502-naamsa-New-Vehicle-Sales-Press-release-FOR-April-2023.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2024/05/20230601-Flash-Report-Summary-May-2023.pdf,,2026-01-19T18:12:37+00:00,20230601-Flash-Report-Summary-May-2023.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2024/05/20230601-naamsa-New-Vehicle-Sales-Press-Release-May-2023.pdf,,2026-01-19T18:12:37+00:00,20230601-naamsa-New-Vehicle-Sales-Press-Release-May-2023.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2024/05/20230620-naamsa-Media-Release-2023-DRIVERS-OF-CHANGE.pdf,,2026-01-19T18:12:37+00:00,20230620-naamsa-Media-Release-2023-DRIVERS-OF-CHANGE.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2024/05/20230703-Flash-Report-Summary-June-2023.pdf,,2026-01-19T18:12:37+00:00,20230703-Flash-Report-Summary-June-2023.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2024/05/20230703-naamsa-Media-Release-June-2023-sales.pdf,,2026-01-19T18:12:37+00:00,20230703-naamsa-Media-Release-June-2023-sales.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2024/05/20230801-Flash-Report-Summary-July-2023-1.pdf,,2026-01-19T18:12:37+00:00,20230801-Flash-Report-Summary-July-2023-1.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2024/05/20230801-naamsa-Media-Release-July-2023-sales-2.pdf,,2026-01-19T18:12:37+00:00,20230801-naamsa-Media-Release-July-2023-sales-2.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2024/05/20230901-Flash-Report-Summary-August-2023.pdf,,2026-01-19T18:12:37+00:00,20230901-Flash-Report-Summary-August-2023.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
